verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2016-02-10,ACX10K99UV8RL,B0007Y8GSM,,haters will hate but i love this uke. you get what you pay for and this little guy does the job,Haters will hate but I love this uke,5,10,2,2016,2,haters will hate but i love this uke you get what you pay for and this little guy does the job
True,2016-02-09,AQ5763QZBK8ZX,B0007Y8GSM,,"i ordered this and it came late and it is not an actual ukulele
it doesn't play right and the strings are plastic not nylon
don't waste your money and time not worth it",Ew,1,9,2,2016,0,"i ordered this and it came late and it is not an actual ukulele
it doesnt play right and the strings are plastic not nylon
dont waste your money and time not worth it"
True,2016-02-06,A12ET1WO3OAVU7,B0007Y8GSM,,please pay attention better than i did to the reviews! this a very poor quality product. will not stay in tune! if by chance you do order buy some better strings. the lesson book is ok but that's about it. do you self a favor and spend a little more. you will be glad you did!,Poor Quality product.,1,6,2,2016,0,please pay attention better than i did to the reviews this a very poor quality product will not stay in tune if by chance you do order buy some better strings the lesson book is ok but thats about it do you self a favor and spend a little more you will be glad you did
True,2016-02-05,A1O08GX2JCSX7T,B0007Y8GSM,,fits the bill,Five Stars,5,5,2,2016,2,fits the bill
True,2016-02-04,A1ZOJX2L71K1LP,B0007Y8GSM,,"the description match the product, but i was expecting something with more quality","The description match the product,",1,4,2,2016,0,the description match the product but i was expecting something with more quality
True,2016-02-03,AS27N509G3TBU,B0007Y8GSM,,love love love this. i am learning so much.,Five Stars,5,3,2,2016,2,love love love this i am learning so much
True,2016-02-01,A2U8HW4LXCO6T6,B0007Y8GSM,,absolutely great little instrument. stays in tune for a while once you break it in.,Five Stars,5,1,2,2016,2,absolutely great little instrument stays in tune for a while once you break it in
True,2016-02-01,A3PCBZBFM72VBC,B0007Y8GSM,,great!  niece loved it!,Great! Niece loved it,5,1,2,2016,2,great  niece loved it
True,2016-01-31,A2LO1U95N82DE8,B0007Y8GSM,,horrible instrument. the strings were bad quality and the ukulele wasn't even real wood. even after tuning it still sounded off and is very cheap and bad quality.,horrible instrument,1,31,1,2016,0,horrible instrument the strings were bad quality and the ukulele wasnt even real wood even after tuning it still sounded off and is very cheap and bad quality
True,2016-01-28,A32WQYG9IDGJBU,B0007Y8GSM,,quick arrival. product exactly as described.  great starter ukulele!,Great starter Ukulele,5,28,1,2016,2,quick arrival product exactly as described  great starter ukulele
True,2016-01-27,A2N4VS98YZZNP9,B0007Y8GSM,,my teenager is very satified,Five Stars,5,27,1,2016,2,my teenager is very satified
True,2016-01-24,A82YAN23FGREM,B0007Y8GSM,,this was a very nice ukulele for a beginner.,Four Stars,4,24,1,2016,2,this was a very nice ukulele for a beginner
True,2016-01-24,A27KEZB3B8XA4S,B0007Y8GSM,,my son absolutely loves his ukulele. we have yet to start using the book and cd. i feel this is a great beginner instrument for my 5yo.,I feel this is a great beginner instrument for my 5yo,5,24,1,2016,2,my son absolutely loves his ukulele we have yet to start using the book and cd i feel this is a great beginner instrument for my 5yo
True,2016-01-24,A2N9BTP4H1JNPN,B0007Y8GSM,,our son is so excited,Five Stars,5,24,1,2016,2,our son is so excited
True,2016-01-23,A2ML27LWX70K0J,B0007Y8GSM,,good product,Five Stars,5,23,1,2016,2,good product
True,2015-01-05,AZDNOQJRIU2A9,B0007Y8GSM,{'Format:': ' Paperback'},it is very nice and came with everything needed for a child to learn to play.,Five Stars,5,5,1,2015,2,it is very nice and came with everything needed for a child to learn to play
True,2014-12-27,A1BWZ405VUY012,B0007Y8GSM,{'Format:': ' Paperback'},very nice starter guitar.  my daughter has learned quite a bit from the book and software.,Five Stars,5,27,12,2014,2,very nice starter guitar  my daughter has learned quite a bit from the book and software
False,2014-04-22,A3W0PTHD219LXE,B0007Y8GSM,,"this guitar is exactly what it is - an entry level guitar for kids. it comes with an acoustic guitar, a carry bag, a tuner, and a learn how to play book/cd/dvd set.

this was bought for my daughter and she has enjoyed learning on it. the book is easy to follow and lessons progress at a nice, easy pace.

i would highly recommend this guitar for anyone looking to buy a child their first guitar.",Great beginner guitar for kids!,4,22,4,2014,2,"this guitar is exactly what it is  an entry level guitar for kids it comes with an acoustic guitar a carry bag a tuner and a learn how to play bookcddvd set

this was bought for my daughter and she has enjoyed learning on it the book is easy to follow and lessons progress at a nice easy pace

i would highly recommend this guitar for anyone looking to buy a child their first guitar"
True,2014-02-26,A69D8M35YLTI4,B0007Y8GSM,{'Format:': ' Paperback'},"this is a wonderful kit for the beginner. i was impressed with the overall quality of the guitar and the teaching tools. the one i received however has a defective nut which allows the high e string to touch the fretboard. i made it work by inserting a piece of cardboard into the slot on the nut and will have it properly repaired in the near future. you try and explain why the granddaughter can't play her new guitar on christmas day and you'll see why i didn't bother with a return. otherwise the product is exactly as described and overall i am quite happy with the purchase.
note: the guitar definately does not come with buttons for using a strap.",great kit with a small problem,4,26,2,2014,2,"this is a wonderful kit for the beginner i was impressed with the overall quality of the guitar and the teaching tools the one i received however has a defective nut which allows the high e string to touch the fretboard i made it work by inserting a piece of cardboard into the slot on the nut and will have it properly repaired in the near future you try and explain why the granddaughter cant play her new guitar on christmas day and youll see why i didnt bother with a return otherwise the product is exactly as described and overall i am quite happy with the purchase
note the guitar definately does not come with buttons for using a strap"
True,2014-02-26,A3SKQL1PUIJGQZ,B0007Y8GSM,{'Format:': ' Paperback'},"i bought this for my 9 year old daughter to learn on. the guitar instructor praised the craftsmanship for a starter guitar, solid build with no shoddy workmanship. the instructional materials have really helped bridge the gap between self-study and formal lessons, they keep my daughter in practice between lessons. the tuner is super helpful for a beginner to help keep the instrument in tune, which for the first month or so is essential as the strings loosen. i highly recommend this for any parent with a guitar interested child.",Good quality and has everything for kids to get started,5,26,2,2014,2,i bought this for my 9 year old daughter to learn on the guitar instructor praised the craftsmanship for a starter guitar solid build with no shoddy workmanship the instructional materials have really helped bridge the gap between selfstudy and formal lessons they keep my daughter in practice between lessons the tuner is super helpful for a beginner to help keep the instrument in tune which for the first month or so is essential as the strings loosen i highly recommend this for any parent with a guitar interested child
True,2014-02-24,AZDMGDR9I3NLP,B0007Y8GSM,{'Format:': ' Paperback'},"we have been looking for a good first guitar for our daughter who is now 7.  we have bought several guitars in the forty dollar range and they have broken almost right out of the package.  we have been using this guitar for about two weeks and are thrilled with it.  it does require near constant tuning, but i imagine once the strings get some more use, the need for the frequent tuning will diminish.  the dvd included was a bit much for our daughter and she had a hard time sitting through it... we will have to keep working on that.  overall, i highly recommend this product!  i would encourage anyone interested in purchasing a guitar for their young one to go with this one and don't waste you money on any other!",Couldn't be happier,5,24,2,2014,2,we have been looking for a good first guitar for our daughter who is now 7  we have bought several guitars in the forty dollar range and they have broken almost right out of the package  we have been using this guitar for about two weeks and are thrilled with it  it does require near constant tuning but i imagine once the strings get some more use the need for the frequent tuning will diminish  the dvd included was a bit much for our daughter and she had a hard time sitting through it we will have to keep working on that  overall i highly recommend this product  i would encourage anyone interested in purchasing a guitar for their young one to go with this one and dont waste you money on any other
True,2014-02-03,A1CPGC3XRBVUBY,B0007Y8GSM,,"i bought this for my 6 year old daughter for christmas.  tried tuning it several times, sounded horrible.  i knew something was wrong, took it to a guitar repair place locally.  apparently the strings were too close to the neck and were buzzing or vibrating against it when strummed.  it was $20 to try and adjust the neck, but that wasn't enough.  $50 more to attempt repair.  guitar package as a whole was around $100, so i'm guessing the guitar was maybe $80-$90.  i managed to return it 3 days past the return date (repair shop called several days after dropped off).  obviously no quality control at the factory or by company, because they would have detected defect immediately according to the guitar store.  my daughter was crying tonight when i told her it was too much to repair.  fortunately, with the refund, i can get a another brand.",Defective Guitar,1,3,2,2014,0,i bought this for my 6 year old daughter for christmas  tried tuning it several times sounded horrible  i knew something was wrong took it to a guitar repair place locally  apparently the strings were too close to the neck and were buzzing or vibrating against it when strummed  it was 20 to try and adjust the neck but that wasnt enough  50 more to attempt repair  guitar package as a whole was around 100 so im guessing the guitar was maybe 8090  i managed to return it 3 days past the return date repair shop called several days after dropped off  obviously no quality control at the factory or by company because they would have detected defect immediately according to the guitar store  my daughter was crying tonight when i told her it was too much to repair  fortunately with the refund i can get a another brand
True,2014-01-26,A22EJCW79HS9YC,B0007Y8GSM,,"i really liked it, my 10 years old daughter just small like this guitar perfect for her and the price not bad specially for christmas gift",Just what I want it,5,26,1,2014,2,i really liked it my 10 years old daughter just small like this guitar perfect for her and the price not bad specially for christmas gift
True,2014-01-21,AEY9R59KIYLA3,B0007Y8GSM,,"this set is absolutely perfect if you want to make sure a beginner has what he needs to learn, but don't want to spend a lot of money before you know if he will stick with it. good size for my 5 year old son, with room for him to grow.",Perfect for 5 Year Old,5,21,1,2014,2,this set is absolutely perfect if you want to make sure a beginner has what he needs to learn but dont want to spend a lot of money before you know if he will stick with it good size for my 5 year old son with room for him to grow
True,2014-01-13,A2I8GWTACDA8LC,B0007Y8GSM,,"we got this for our 6 year old son for christmas who is very musically inclined.  he loves it although it is still a bit too big for him (our mistake not yours).  the guitar needs frequent tuning in the beginning before the strings ""set""  but it seems really well made for the price.  the only reason i did not give this 5 stars was due to the dvd.  we had a hard time getting it to play and once we got it going, my son started watching it and tried to follow the lessons but quickly got frustrated and lost interest in it.  we will probably end up getting lessons for him.  other than that it was a pretty good deal at a great price and i would still highly recommend it.",My son loves it.,4,13,1,2014,2,we got this for our 6 year old son for christmas who is very musically inclined  he loves it although it is still a bit too big for him our mistake not yours  the guitar needs frequent tuning in the beginning before the strings set  but it seems really well made for the price  the only reason i did not give this 5 stars was due to the dvd  we had a hard time getting it to play and once we got it going my son started watching it and tried to follow the lessons but quickly got frustrated and lost interest in it  we will probably end up getting lessons for him  other than that it was a pretty good deal at a great price and i would still highly recommend it
True,2016-01-22,A38FP0HJ8OJXQW,B0007Y8GSM,,"terrible, a tin can sounds better than this piece of junk ! the strongs won't stay tied and it was,a gift to a musical grandchild and we are already buying another one totally different than this ! very, very disappointed!","Terrible, a tin can sounds better than this piece ...",1,22,1,2016,0,terrible a tin can sounds better than this piece of junk  the strongs wont stay tied and it wasa gift to a musical grandchild and we are already buying another one totally different than this  very very disappointed
True,2016-01-22,A14KE50ER63MXT,B0007Y8GSM,,for someone starting out this is the way to good. even though a cheap uke you need to give the strings time to stretch out and then stays in tune pretty well. always some adjusting needed but not much.,Good starter Ukulele,4,22,1,2016,2,for someone starting out this is the way to good even though a cheap uke you need to give the strings time to stretch out and then stays in tune pretty well always some adjusting needed but not much
True,2016-01-19,ALQF8ITWWMKL8,B0007Y8GSM,,case was really cheap!,Three Stars,3,19,1,2016,1,case was really cheap
True,2016-01-18,A3JJBQY170V23S,B0007Y8GSM,,the fret board is broken out of the box. poor manufacturing. now i need to waste time shipping it back.,Steer clear. Crappy manufacturing.,1,18,1,2016,0,the fret board is broken out of the box poor manufacturing now i need to waste time shipping it back
True,2016-01-18,A3JBTDEND2U2PE,B0007Y8GSM,,"great for the price, my daughter loves it. don't think she's put it down much since christmas.",Five Stars,5,18,1,2016,2,great for the price my daughter loves it dont think shes put it down much since christmas
True,2016-01-17,A316HUZIW5INK9,B0007Y8GSM,,i love it! i'd recommend buying an auto tuner. very easy to learn. package was left on my porch in the rain/snow though.,Great product!,5,17,1,2016,2,i love it id recommend buying an auto tuner very easy to learn package was left on my porch in the rainsnow though
True,2016-01-15,A13W6635ZX4CK5,B0007Y8GSM,,ordered 2 sets for adult children after they mentioned it would be fun to take camping. both enjoying the idea of getting new toys from santa and looking forward to learning to play.,Never Too Old to Learn,5,15,1,2016,2,ordered 2 sets for adult children after they mentioned it would be fun to take camping both enjoying the idea of getting new toys from santa and looking forward to learning to play
False,2016-01-14,A346WRB1NLSG10,B0007Y8GSM,,nicely constructed and has great sound at its affordable price.,Good product,5,14,1,2016,2,nicely constructed and has great sound at its affordable price
True,2016-01-14,A1QC97JH6L03AB,B0007Y8GSM,,this is terrible buy one from a music store,One Star,1,14,1,2016,0,this is terrible buy one from a music store
True,2016-01-13,AQTAFCGCFK9EC,B0007Y8GSM,,really liked this. arrived on time and in great condition with everything included. only issue was that it cant hold a tune.,Really liked this. Arrived on time and in great condition ...,4,13,1,2016,2,really liked this arrived on time and in great condition with everything included only issue was that it cant hold a tune
True,2014-01-07,A3OOWNQR1ZUWUC,B0007Y8GSM,,"i have limited musical experience, and this was purchased for my 6 year old daughter, but the quality seems to match the price, and the items included in the pack seem to have been a good place for both her and myself to start with learning to play guitar.

i got what i expected, and have been nothing but satisfied with the product.",Exceeded my expectations,5,7,1,2014,2,"i have limited musical experience and this was purchased for my 6 year old daughter but the quality seems to match the price and the items included in the pack seem to have been a good place for both her and myself to start with learning to play guitar

i got what i expected and have been nothing but satisfied with the product"
True,2013-12-19,A1ZWYHPFU87O12,B0007Y8GSM,,"i bought this guitar for my granddaughter, it was her favorite gift.
she has been playing it non stop since she received it.",Favorite Gift!,5,19,12,2013,2,"i bought this guitar for my granddaughter it was her favorite gift
she has been playing it non stop since she received it"
True,2013-12-16,A1C6QF54Z3ELCY,B0007Y8GSM,,this is the perfect size for my six year old. he loves it and is starting to watch the videos. i think he wants to be a disney star some day.,Perfect Size for kids.,5,16,12,2013,2,this is the perfect size for my six year old he loves it and is starting to watch the videos i think he wants to be a disney star some day
True,2013-12-13,AOLT0S9DCNVO0,B0007Y8GSM,,"bought this guitar for my 6 yrd old son but i never got a chance to even take it out of the box. my son is a lefty and i did not think of this when i purchased the guitar. i had to go back and read the product description ( i know nothing about guitars) to see if there was anything in there about being compatible or not for left handed people. there was nothing. i contacted amazon and was ""guaranteed"" that this would work for a left hander. i also e-mailed the seller and they said no it will not work. conflicting messages, quite annoying. anywho, amazon was awesome at getting me a refund immediatley and sadly, i had to send back the set. i am bummed beacause i really liked that it came with a bag, dvd, book, etc. i bought a left handed guitar (there are not many out there) and i bought all those things separate. so, it is part my fault for not thinking of the left hand factor first, but it would also be helpful to have something listed in the description about right/left handed capability.",bummer...,4,13,12,2013,2,bought this guitar for my 6 yrd old son but i never got a chance to even take it out of the box my son is a lefty and i did not think of this when i purchased the guitar i had to go back and read the product description  i know nothing about guitars to see if there was anything in there about being compatible or not for left handed people there was nothing i contacted amazon and was guaranteed that this would work for a left hander i also emailed the seller and they said no it will not work conflicting messages quite annoying anywho amazon was awesome at getting me a refund immediatley and sadly i had to send back the set i am bummed beacause i really liked that it came with a bag dvd book etc i bought a left handed guitar there are not many out there and i bought all those things separate so it is part my fault for not thinking of the left hand factor first but it would also be helpful to have something listed in the description about rightleft handed capability
True,2013-10-30,AQQ70ZN7M326O,B0007Y8GSM,,"i bought this for my 8yr old son. good size and build for my son. the strings are nylon so no issues with his fingers hurting trying to hold down the strings.

pros:
size
nylon strings
good instruction dvd

cons:
constant tuning
doesn't come with a pick",Does the job for a starter guitar.,4,30,10,2013,2,"i bought this for my 8yr old son good size and build for my son the strings are nylon so no issues with his fingers hurting trying to hold down the strings

pros
size
nylon strings
good instruction dvd

cons
constant tuning
doesnt come with a pick"
True,2013-10-29,A1PMQUX4ANU2EI,B0007Y8GSM,,"ordered this alfred's kids guitar as a christmas gift for my granddaughter and grandson, 8 & 10. also got them a full size black acoustic guitar for whenever they're ready. i opened the box to this akfred's guitar and i must say it's a ""beaut"". me personally, i like it's better than the black acoustic that cost a fair amount more than double what this cost. have already added a black pickguard and a black guitar strap that i ordered for it. yes, and got a better ""padded"" 3/4 size guitar case for it as well. i picked on it some, lol. the lol, is because i'm deaf.... got the neighbor to check it out, as he plays in bar bands on weekends. he told my wife that it has a great sound and where did we get it. don't know why he asked as he has a house full of guitars of all kinds. point is though he was very impressed that this old deaf man picked two great guitars out. as far as delivery, packing and that goes. super service indeed.. thank ya'll a bunch... this santa is gonna get some big hugs and kisses for christmas!!",Whoa!!,5,29,10,2013,2,ordered this alfreds kids guitar as a christmas gift for my granddaughter and grandson 8  10 also got them a full size black acoustic guitar for whenever theyre ready i opened the box to this akfreds guitar and i must say its a beaut me personally i like its better than the black acoustic that cost a fair amount more than double what this cost have already added a black pickguard and a black guitar strap that i ordered for it yes and got a better padded 34 size guitar case for it as well i picked on it some lol the lol is because im deaf got the neighbor to check it out as he plays in bar bands on weekends he told my wife that it has a great sound and where did we get it dont know why he asked as he has a house full of guitars of all kinds point is though he was very impressed that this old deaf man picked two great guitars out as far as delivery packing and that goes super service indeed thank yall a bunch this santa is gonna get some big hugs and kisses for christmas
False,2013-08-04,A27EDFQC5LDMW,B0007Y8GSM,,"i wasn't sure what the quality would be like because i felt the price was very reasonable for the guitar with all of the accessories.  i was pleasantly surprised, the guitar seems very well made.  definitely recommend this.",Good quality,5,4,8,2013,2,i wasnt sure what the quality would be like because i felt the price was very reasonable for the guitar with all of the accessories  i was pleasantly surprised the guitar seems very well made  definitely recommend this
True,2013-06-27,A1Q8Q9UIJEUK9J,B0007Y8GSM,,"bought this guitar for our 6-year-old son, as our full-size guitar was a bit unwieldy for him.  this 3/4 guitar is still a smidge big for him to get his right hand around to strum comfortably, but i imagine within the next year, it'll be perfect.  and i was very impressed with the quality of the guitar/woodwork and love that it comes with the case, tuner, and book/cd, too.  it's the perfect all-in-one starting kit for a kid.  my only reason for giving 4 starts, instead of 5, is that the electronic tuner was not useful for initial tuning of the guitar.  not only were the instructions less-than-obvious, but because the strings were so far from where they needed to be, the indicators on the tuner were useless.  i had to tune to a keyboard and then once i did that, i was able to use the tuner for fine-tuning.  i'm sure from here on out the tuner will work well, but some instruction that it might not be helpful for first tuning would be nice.  otherwise, happy customer.",Great guitar for kids.,4,27,6,2013,2,bought this guitar for our 6yearold son as our fullsize guitar was a bit unwieldy for him  this 34 guitar is still a smidge big for him to get his right hand around to strum comfortably but i imagine within the next year itll be perfect  and i was very impressed with the quality of the guitarwoodwork and love that it comes with the case tuner and bookcd too  its the perfect allinone starting kit for a kid  my only reason for giving 4 starts instead of 5 is that the electronic tuner was not useful for initial tuning of the guitar  not only were the instructions lessthanobvious but because the strings were so far from where they needed to be the indicators on the tuner were useless  i had to tune to a keyboard and then once i did that i was able to use the tuner for finetuning  im sure from here on out the tuner will work well but some instruction that it might not be helpful for first tuning would be nice  otherwise happy customer
True,2013-06-17,A3TIUD47WIMUPH,B0007Y8GSM,,very pleased with my 9 yr old's first guitar.  i was told by my neighbor who is an avid guitar player that this was a good starter guitar.,Great First Guitar,5,17,6,2013,2,very pleased with my 9 yr olds first guitar  i was told by my neighbor who is an avid guitar player that this was a good starter guitar
True,2013-04-20,A39527U6KOTH4O,B0007Y8GSM,,"our son would not put this down!  he loves it and is always using it, e even wanted to send a video to his grandparents!",Our son loves it,5,20,4,2013,2,our son would not put this down  he loves it and is always using it e even wanted to send a video to his grandparents
True,2016-01-13,AQZS27EKXUVD8,B0007Y8GSM,,it's a toy.,One Star,1,13,1,2016,0,its a toy
True,2016-01-12,A1BEM7WIG8ZCJ4,B0007Y8GSM,,"this is a good beginner ukulele. i didn't want to buy an expensive one as i didn't know if i would really like playing the ukulele, so i bought this one. tuning is a bit tough as it does not hold its tune for very long, but for the price, i love this ukulele.",Good For The Price,4,12,1,2016,2,this is a good beginner ukulele i didnt want to buy an expensive one as i didnt know if i would really like playing the ukulele so i bought this one tuning is a bit tough as it does not hold its tune for very long but for the price i love this ukulele
True,2016-01-10,A29GMM3IDEBSMV,B0007Y8GSM,,"quality of ukulele is definitely made for beginners who don't know what a nice ukulele is like. the first string was buzzing like crazy when playing the first fret. overall appearance was a little sub par with imperfections in the paint of the fret board. however, for the cost it is a good buy if its your first uke. the dvd instructor is quite helpful.",... definitely made for beginners who don't know what a nice Ukulele is like,3,10,1,2016,1,quality of ukulele is definitely made for beginners who dont know what a nice ukulele is like the first string was buzzing like crazy when playing the first fret overall appearance was a little sub par with imperfections in the paint of the fret board however for the cost it is a good buy if its your first uke the dvd instructor is quite helpful
True,2016-01-10,A2A4Y9C7OS9PR6,B0007Y8GSM,,"this could be a perfect set to start with. however, the fretted notes are out of tune. probably, we got a lemon. otherwise, we liked the set.",Out of tune,2,10,1,2016,0,this could be a perfect set to start with however the fretted notes are out of tune probably we got a lemon otherwise we liked the set
True,2016-01-10,A215IOG5V7C6ZH,B0007Y8GSM,,this was a gift. no idea how it's doing,Four Stars,4,10,1,2016,2,this was a gift no idea how its doing
True,2016-01-08,AUXQ6I0J6NAE9,B0007Y8GSM,,"because it was new it was a little hard to keep it in tune. however, it got better the more i played it. the quality is nice.",Not bad!,5,8,1,2016,2,because it was new it was a little hard to keep it in tune however it got better the more i played it the quality is nice
True,2016-01-06,A2ET1BTI4XL9CC,B0007Y8GSM,,"although the product was as described and was nice looking, it would not stay tuned for more than 15-20 at a time. my daughter was constantly having to tune it.","Although the product was as described and was nice looking, it would not stay tuned for more ...",1,6,1,2016,0,although the product was as described and was nice looking it would not stay tuned for more than 1520 at a time my daughter was constantly having to tune it
True,2016-01-06,A2QT1Y67RGPNVL,B0007Y8GSM,,"this is decent for the price. i like the book and dvd, but the uke won't stay tuned. i bought new strings thinking that may help. the sounds was much better, but the ukulele still wouldn't stay tuned for long, making it very hard to play or practice.",Won't stay tuned.,3,6,1,2016,1,this is decent for the price i like the book and dvd but the uke wont stay tuned i bought new strings thinking that may help the sounds was much better but the ukulele still wouldnt stay tuned for long making it very hard to play or practice
True,2016-01-04,A2EHO2WEOMO0TG,B0007Y8GSM,,"this is really good for beginners, but it gets out of tune really easily like when you put it in the case or even set it down. also, the paint job should probably be improved. but other than that, it's really easy to learn. and it's even easier to learn if you play guitar, it took less than a few hours to learn",Good but...,4,4,1,2016,2,this is really good for beginners but it gets out of tune really easily like when you put it in the case or even set it down also the paint job should probably be improved but other than that its really easy to learn and its even easier to learn if you play guitar it took less than a few hours to learn
True,2016-01-03,A1FK0U84E3NHET,B0007Y8GSM,,"my oldest wanted one, she wants to learn to play - it may be a bit complicated for a 7 year old, but with help i think she can learn to play it.",Ukulele,5,3,1,2016,2,my oldest wanted one she wants to learn to play  it may be a bit complicated for a 7 year old but with help i think she can learn to play it
True,2016-01-02,A2DLLJNIM0LU9H,B0007Y8GSM,,bought for my daughter for christmas and she loves it.,Great for a beginner,5,2,1,2016,2,bought for my daughter for christmas and she loves it
True,2016-01-02,A2BNORUJ73YVQA,B0007Y8GSM,,"one star is one too many.  this ukulele is terribly cheap and i'm not really sure why i thought this would be better, given the other reviews, but it's junk.

it doesn't hold a tune, it's cheap feeling and the tonality is terrible. just don't buy it.",Cheapy McCheap,1,2,1,2016,0,"one star is one too many  this ukulele is terribly cheap and im not really sure why i thought this would be better given the other reviews but its junk

it doesnt hold a tune its cheap feeling and the tonality is terrible just dont buy it"
True,2016-01-02,A2WXECU99NYBAZ,B0007Y8GSM,,i purchased this as a gift for a friend who really wanted to learn. its a neat little set and he adores it. however i am giving it four stars because the box was smashed in really good when i received the package. the big brown package box was just fine meaning that the product box the instrument came in was damaged before it was shipped. luckily everything inside was just fine and not broken but the company should take better care when it comes to shipping damaged items.,Good Starter Kit,4,2,1,2016,2,i purchased this as a gift for a friend who really wanted to learn its a neat little set and he adores it however i am giving it four stars because the box was smashed in really good when i received the package the big brown package box was just fine meaning that the product box the instrument came in was damaged before it was shipped luckily everything inside was just fine and not broken but the company should take better care when it comes to shipping damaged items
True,2015-12-31,A1XPMVM10VP4F5,B0007Y8GSM,,it won't hold a tune long enough to tune it. it's wood-colored plastic. it's junk. you get what you pay for!,Total waste of money,1,31,12,2015,0,it wont hold a tune long enough to tune it its woodcolored plastic its junk you get what you pay for
True,2015-12-30,A36IBOFISZHKCC,B0007Y8GSM,,"unfortunately, this was not able to keep a tune, i feel that the issue was the fret spacing...ups came to pick this item up quickly. thank you.","Unfortunately, this was not able to keep a tune ...",1,30,12,2015,0,unfortunately this was not able to keep a tune i feel that the issue was the fret spacingups came to pick this item up quickly thank you
True,2015-12-29,A2ULWDKGB9ERVD,B0007Y8GSM,,my son loves it.,Five Stars,5,29,12,2015,2,my son loves it
True,2015-12-28,A3SATBHV3UOHZ2,B0007Y8GSM,,"what i received is great; however, on the amazon.com description it includes ""chrome tuners"" which i did not get with my set.",What I received is great; however,4,28,12,2015,2,what i received is great however on the amazoncom description it includes chrome tuners which i did not get with my set
True,2015-12-26,A3EVYVTLC20BSZ,B0007Y8GSM,,i've seen toys built better than this. don't waste your money!!,One Star,1,26,12,2015,0,ive seen toys built better than this dont waste your money
True,2015-12-25,A2J82VI855AJFH,B0007Y8GSM,,"the strings included are kind of cheap, and i'm pretty sure they could have included better ones with this product. i expected better, despite the price. i know its meant for beginners, but you have to stand by your quality, or its just not worth it. additionally, the frets are already wearing off after washing my hands and 1 day of playing. sad day.

small amount of wear and tear on the wood after careful handling in only 1 day. that is sort of disappointing for sure, but nothing that makes it a deal breaker. one thing i did notice about this uke, that i have never experienced with one, is the constant out of tuning that occurs all the time, even with the strings stretched. i've never experienced this with any other instrument, cheap or expensive.

great sound, full bodied, with a nice finish at first glance, so i can't say too much here. i plan to continue using it, and i'm not going to be looking for another right away so that should tell you that over all, i do think there is value here. i wish they had included a felt pick or two, but you get what you get.

that being said, the protective case's stitching already came apart with no trouble whatsoever, so don't expect a perfect experience with the accessories.

the book is what changes this baby from a 3 star to a 4 star. it's a very nice quality, and i appreciate the care and effort that went into it.","Saved by the bell--er, well, saved by the book actually.",4,25,12,2015,2,"the strings included are kind of cheap and im pretty sure they could have included better ones with this product i expected better despite the price i know its meant for beginners but you have to stand by your quality or its just not worth it additionally the frets are already wearing off after washing my hands and 1 day of playing sad day

small amount of wear and tear on the wood after careful handling in only 1 day that is sort of disappointing for sure but nothing that makes it a deal breaker one thing i did notice about this uke that i have never experienced with one is the constant out of tuning that occurs all the time even with the strings stretched ive never experienced this with any other instrument cheap or expensive

great sound full bodied with a nice finish at first glance so i cant say too much here i plan to continue using it and im not going to be looking for another right away so that should tell you that over all i do think there is value here i wish they had included a felt pick or two but you get what you get

that being said the protective cases stitching already came apart with no trouble whatsoever so dont expect a perfect experience with the accessories

the book is what changes this baby from a 3 star to a 4 star its a very nice quality and i appreciate the care and effort that went into it"
True,2015-12-25,A2OY8UIS6KB9UA,B0007Y8GSM,,"good price, looks and feels very cheap","Good price, looks and feels cheap",3,25,12,2015,1,good price looks and feels very cheap
True,2015-12-21,A25TV755M94GJ1,B0007Y8GSM,,"i play the guitar, but this is the first time i have purchased a ukulele. i like the alfred book and the dvd. however, the instrument itself turned out to be a disappointment. first of all, i noticed small chips and cracks on the body of the ukulele, which was something i was expecting, according to the reviews i had read. i tried to focus on the sound, unfortunately, i couldn't pass the first step of making the instrument in tune. i have decided to return this product right away and purchase a higher quality instrument instead.",I like the Alfred book and the DVD,2,21,12,2015,0,i play the guitar but this is the first time i have purchased a ukulele i like the alfred book and the dvd however the instrument itself turned out to be a disappointment first of all i noticed small chips and cracks on the body of the ukulele which was something i was expecting according to the reviews i had read i tried to focus on the sound unfortunately i couldnt pass the first step of making the instrument in tune i have decided to return this product right away and purchase a higher quality instrument instead
True,2015-12-17,A4VC7GEP9R2EW,B0007Y8GSM,,"the ukulele and book is perfect, and the gig bag and extra strings were there. however, the audio cd and the dvd were not included. normally, i'd just send it back, but it's a christmas gift  for my 10 year old great grandson, and i'll never get a replacement in time. i'm still trying to find a way to contact the seller to see if they can just send me the missing items, but that doesn't seem to be an option in any of the ""help"" info.
ok, my bad. the cd and dvd were glued to the back page in the book, so that when i flipped through it looking for them, i missed them.
so, i'm completely happy with this item.",CD and DVD are hiding glued to the back page of the book,5,17,12,2015,2,"the ukulele and book is perfect and the gig bag and extra strings were there however the audio cd and the dvd were not included normally id just send it back but its a christmas gift  for my 10 year old great grandson and ill never get a replacement in time im still trying to find a way to contact the seller to see if they can just send me the missing items but that doesnt seem to be an option in any of the help info
ok my bad the cd and dvd were glued to the back page in the book so that when i flipped through it looking for them i missed them
so im completely happy with this item"
