verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2014-09-07,A2DLCKKVZBWY0T,B0007Y6NZ183,,"i hate it, sorry
the wood is not like what it stated, it is worse than that, so does the string.
can i have my ,money back ?","i hate it, sorry the wood is not like what ...",1,7,9,2014,0,"i hate it sorry
the wood is not like what it stated it is worse than that so does the string
can i have my money back "
True,2014-09-07,A1YITDIYVVWFXP,B0007Y6NZ184,,haven't even had it for a day and the neck snapped already when i tried to tune it very upset don't buy,Haven't even had it for a day and the neck ...,1,7,9,2014,0,havent even had it for a day and the neck snapped already when i tried to tune it very upset dont buy
True,2014-09-06,A1PXN2OVTFZ1R2,B0007Y6NZ185,,will not tone very cheap waste of money.,One Star,1,6,9,2014,0,will not tone very cheap waste of money
True,2014-08-30,A3PDC1LWQ3MYDZ,B0007Y6NZ187,,"i do not recommend this product, even to beginners if you're planning to get a ukulele. i believe you should just spend the extra $20 and get a kala ka-15s, which is what i did and basically had to do. the ukulele that came with would buzz while playing, and it is just so distracting that it's impossible to practice. i tried to salvage it by changing out the strings, but it didn't help.

the dvd and instruction book is fine, the gig bag is useable, but what can you expect from a $35 kit?","DVD & Instructions are fine, ukulele is junk",1,30,8,2014,0,"i do not recommend this product even to beginners if youre planning to get a ukulele i believe you should just spend the extra 20 and get a kala ka15s which is what i did and basically had to do the ukulele that came with would buzz while playing and it is just so distracting that its impossible to practice i tried to salvage it by changing out the strings but it didnt help

the dvd and instruction book is fine the gig bag is useable but what can you expect from a 35 kit"
True,2014-08-06,A1QM2H8EH9N0YH,B0007Y6NZ203,,ukelele could not be tuned and is of poor quality. strings are cheap plastic. piece of junk!,Don't waste your money!,1,6,8,2014,0,ukelele could not be tuned and is of poor quality strings are cheap plastic piece of junk
True,2014-08-06,A3SKH36OY188LU,B0007Y6NZ205,,"it was very small (more for a child than an adult), i did not like it at all. i am a beginner, took some lessons in a college course where ukulele's were provided, but then i wanted to get my own so i ordered this one, but definitely not what i expected. this ukulele was more of a toy than a nice-full-sounding ukulele.",I did not like it at all,1,6,8,2014,0,it was very small more for a child than an adult i did not like it at all i am a beginner took some lessons in a college course where ukuleles were provided but then i wanted to get my own so i ordered this one but definitely not what i expected this ukulele was more of a toy than a nicefullsounding ukulele
True,2014-08-04,A2FWYY4AIKFR04,B0007Y6NZ207,,terrible. my son purchased this for a beginner instrument but the strings will not stayed tuned. cheap and cheap! i hope i can return it.,Don't buy...strings will not stay tuned.,1,4,8,2014,0,terrible my son purchased this for a beginner instrument but the strings will not stayed tuned cheap and cheap i hope i can return it
True,2014-08-02,A5ONUR1VG8GUN,B0007Y6NZ210,,it was delivered in time and everything was fine until i opened the box and my ukulele was broken! it was broken and could no longer be played ...,It was delivered in time and everything was fine until i opened the box and my ukulele was ...,1,2,8,2014,0,it was delivered in time and everything was fine until i opened the box and my ukulele was broken it was broken and could no longer be played 
True,2014-08-01,A2NLCRX7KMSTLN,B0007Y6NZ211,,the first thing i had to do was restring the instrument which was almost impossible considering one of the tuning pegs is broken. and nowhere in the book does it tell you how to do that. i've had the item for an hour and so far all i've done is try to deal with this one string. i was so excited to start playing and now i wish i had just gone into a store to purchase one.,the first thing i had to do was restring the ...,1,1,8,2014,0,the first thing i had to do was restring the instrument which was almost impossible considering one of the tuning pegs is broken and nowhere in the book does it tell you how to do that ive had the item for an hour and so far all ive done is try to deal with this one string i was so excited to start playing and now i wish i had just gone into a store to purchase one
True,2014-07-28,A1LQHWYYCV5AQU,B0007Y6NZ213,,"was dissatisfied. this was purchased as a birthday gift, so i didn't open the box to check it, as i wrapped it. unfortunately, the return time expired by the time i gave this to my son for his birthday.  we found the box dented and the ukulele was broke and now we are stuck with an instrument we cannot use. going to have to pay more $$ to get it repaired and hopefully it can be strung with real strings so it can actually be useful.  didn't know they were plastic! not happy and wouldn't recommend this unless you are buying for a child who doesn't care what it does.",Unsatisfied Customer!,2,28,7,2014,0,was dissatisfied this was purchased as a birthday gift so i didnt open the box to check it as i wrapped it unfortunately the return time expired by the time i gave this to my son for his birthday  we found the box dented and the ukulele was broke and now we are stuck with an instrument we cannot use going to have to pay more  to get it repaired and hopefully it can be strung with real strings so it can actually be useful  didnt know they were plastic not happy and wouldnt recommend this unless you are buying for a child who doesnt care what it does
True,2014-07-25,AKBCG98VTCOCQ,B0007Y6NZ214,,"had to return this item. after it had been tuned and sat overnight, the neck tore away from the body of the instrument. the instruction book is very good for beginners.",Cheaply made uke. Not worth the money.,2,25,7,2014,0,had to return this item after it had been tuned and sat overnight the neck tore away from the body of the instrument the instruction book is very good for beginners
True,2014-07-20,A2THM1GQ56G1G9,B0007Y6NZ217,,"i'm leaving my original review below: however, i adjusted the rating to reflect the fact that i had to return this item because the neck snapped off from the body while in the padded case i had purchased for it. due to this issue, i really think you would be in better shape buying the hola! uke here on amazon for a few more bucks and a separate tuner and instruction book. youtube tutorials are invaluable, and plentiful. i hate to decrease my star rating, but it's obviously a low quality instrument and the hola! uke is light years better sounding and looking.&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/hola-hm-121mg-deluxe-soprano-ukulele-mahogany-binding-and-aquila-strings/dp/b00atabrje/ref=cm_cr_arp_d_rvw_txt?ie=utf8"">hola! hm-121mg+ deluxe soprano ukulele, mahogany + binding and aquila strings</a>don't let this review stop you from picking up ukulele! this kit got me going, so it was worth the money, even if amazon hadn't refunded me!

i'm a woodwind girl, but wanted something to take camping for around the campfire. ordered this because it was a kit and on price point alone.  for the price paid, this has given me a lifelong hobby and a way to connect with my kids. huge value.

the bag is pretty useless. it's thin and crinkly with no protective qualities, really. i suppose it would protect from sunlight and dust.  the cd and dvd are good, but i have gotten much more use out of youtube tutorials!  however, having the chords there in the book are nice, and does provide some basic musical notation info.

the instrument is obviously a ""starter"" uke. it's light and the finish isn't beautiful, but it doesn't look like a toy, either. the matte finish does attract fingerprints and is very plain. i bought some rub on transfers to personalize and decorate, which made me happier.  the strings do have to be tuned frequently, but i expected that from the reviews. after three weeks of daily playing they tune easier and stay tuned longer but still need tuning before each session. i bought  the hola! electronic tuner and just leave it clipped on. works beautifully.  i think the sound is pretty and it seems reasonably well made for the price. i'm sure i will trade up in a year or two, but this is a great starter.

i would recommend this for anyone wanting to give ukulele a whirl. it's a fast learning curve, and super fun!",Review edited: Ukulele broke after 4 weeks....,2,20,7,2014,0,"im leaving my original review below however i adjusted the rating to reflect the fact that i had to return this item because the neck snapped off from the body while in the padded case i had purchased for it due to this issue i really think you would be in better shape buying the hola uke here on amazon for a few more bucks and a separate tuner and instruction book youtube tutorials are invaluable and plentiful i hate to decrease my star rating but its obviously a low quality instrument and the hola uke is light years better sounding and lookingnbspa datahookproductlinklinked classalinknormal hrefholahm121mgdeluxesopranoukulelemahoganybindingandaquilastringsdpb00atabrjerefcmcrarpdrvwtxtieutf8hola hm121mg deluxe soprano ukulele mahogany  binding and aquila stringsadont let this review stop you from picking up ukulele this kit got me going so it was worth the money even if amazon hadnt refunded me

im a woodwind girl but wanted something to take camping for around the campfire ordered this because it was a kit and on price point alone  for the price paid this has given me a lifelong hobby and a way to connect with my kids huge value

the bag is pretty useless its thin and crinkly with no protective qualities really i suppose it would protect from sunlight and dust  the cd and dvd are good but i have gotten much more use out of youtube tutorials  however having the chords there in the book are nice and does provide some basic musical notation info

the instrument is obviously a starter uke its light and the finish isnt beautiful but it doesnt look like a toy either the matte finish does attract fingerprints and is very plain i bought some rub on transfers to personalize and decorate which made me happier  the strings do have to be tuned frequently but i expected that from the reviews after three weeks of daily playing they tune easier and stay tuned longer but still need tuning before each session i bought  the hola electronic tuner and just leave it clipped on works beautifully  i think the sound is pretty and it seems reasonably well made for the price im sure i will trade up in a year or two but this is a great starter

i would recommend this for anyone wanting to give ukulele a whirl its a fast learning curve and super fun"
True,2014-07-18,A2OZFLXXUZ241Z,B0007Y6NZ219,,the ukulele was impossible to tune.,Two Stars,2,18,7,2014,0,the ukulele was impossible to tune
True,2014-07-18,A385US3NGL8M5J,B0007Y6NZ220,,"could not stay in tune. i would tune it perfectly, and within minutes it would be off tune again. i thought i would try it again to let the strings stretch out, but after 4 attempts, i have returned the product.",Could not stay in tune. I would tune it ...,1,18,7,2014,0,could not stay in tune i would tune it perfectly and within minutes it would be off tune again i thought i would try it again to let the strings stretch out but after 4 attempts i have returned the product
True,2014-07-13,A5ESAV4PQGYPQ,B0007Y6NZ224,,when it arrived at my house it was broken,broke,1,13,7,2014,0,when it arrived at my house it was broken
True,2014-07-11,A3B2NSZG1O6SFI,B0007Y6NZ225,,received broken. the neck was separated from the body and the guitar felt cheaply made. i had to return this item and purchase a beginners ukulele from a local guitar shop.,Very Disappointed,1,11,7,2014,0,received broken the neck was separated from the body and the guitar felt cheaply made i had to return this item and purchase a beginners ukulele from a local guitar shop
True,2014-07-09,A11WDE312KXPEM,B0007Y6NZ228,,"barely produces sound, strings cannot be tightened. i've played stringed instruments for several years, however this is my first ukelele but i'm sure ukeleles should not be like this.",bad,1,9,7,2014,0,barely produces sound strings cannot be tightened ive played stringed instruments for several years however this is my first ukelele but im sure ukeleles should not be like this
True,2014-07-08,A2ATL5L1S5DQZC,B0007Y6NZ229,,"i ordered this for myself because i had ordered the same kit for my mother and was satisfied with the quality. however, i didn't get a chance to tune or play it until this past weekend. when i tightened the strings to tune, it would not stay in tune. i looked around at the backside of the fingerboard and saw that the neck had come almost completely away from the rest of the instrument. i'm not sure if it wasn't glued right or what, but the instrument is virtually folding in on itself. i don't believe i tightened the strings too much, i don't see any glue or anything within the joint and it barely reached the desired pitch during tuning. unfortunately, i had not discovered this until my window of return had closed. warning to those who order, this can be a good product, but make sure to tinker with your instrument right away to be sure of it's quality. :(",Instrument fell apart at first tuning,1,8,7,2014,0,i ordered this for myself because i had ordered the same kit for my mother and was satisfied with the quality however i didnt get a chance to tune or play it until this past weekend when i tightened the strings to tune it would not stay in tune i looked around at the backside of the fingerboard and saw that the neck had come almost completely away from the rest of the instrument im not sure if it wasnt glued right or what but the instrument is virtually folding in on itself i dont believe i tightened the strings too much i dont see any glue or anything within the joint and it barely reached the desired pitch during tuning unfortunately i had not discovered this until my window of return had closed warning to those who order this can be a good product but make sure to tinker with your instrument right away to be sure of its quality 
True,2014-06-11,A2UKG18XLEKUIB,B0007Y6NZ237,,not really good for the modern ukulele player in terms of what they would want to learn. could be better compiled.,The book is outdated,1,11,6,2014,0,not really good for the modern ukulele player in terms of what they would want to learn could be better compiled
True,2014-06-03,A3327MSXKJXRNA,B0007Y6NZ242,,it snapped in half within 35 minutes. it was hard to tune. this is a party favor--its not something to use if you actually want to play the ukulele.,Junk,1,3,6,2014,0,it snapped in half within 35 minutes it was hard to tune this is a party favorits not something to use if you actually want to play the ukulele
True,2014-06-01,AHP73POZRJU1F,B0007Y6NZ244,,this is awful terrible! i got it and it was just so bad. it snapped after a few days because i left a few papers on it.,Awful,1,1,6,2014,0,this is awful terrible i got it and it was just so bad it snapped after a few days because i left a few papers on it
True,2014-05-27,AXRLGCAJLUKA7,B0007Y6NZ246,,"i have never played a stringed instrument. i played classical piano for 16 years but lost interest in college as i was thinking of more ""newly independent"" things. that aside, i decided to try to learn something new and heard the ukulele was not too difficult and i like the sound. i bought this starter pack and was very excited to get started. i tuned the strings as soon as it arrived using a mobile phone app. since i understand music somewhat and am familiar with acoustics, it was not a problem (it was not well explained in the accompanying book). i started the lessons right away.
long story short, the ukulele will not keep its tuning for even a few minutes. i bought new (higher grade) strings. it still won't hold its tuning. but, i liked what i was learning, so i went out and spent $100 on a cordoba concert ukulele. i can't tell you the difference in quality. i now practice daily. i also bought a ukulele tuner (very inexpensive) and tune my new uke every time i practice. just to see if i was doing something wrong, i re-tuned the ukulele advertised here. the chords sound nothing like my new uke. this has to be a toy- not a real instrument.
in summary, don't waste your money on this starter pack- spend $50 more and get a real instrument. you will be so much happier with an instrument that sounds like it is supposed to!",Don't waste your money- spend a little more and get something you can actually play,1,27,5,2014,0,"i have never played a stringed instrument i played classical piano for 16 years but lost interest in college as i was thinking of more newly independent things that aside i decided to try to learn something new and heard the ukulele was not too difficult and i like the sound i bought this starter pack and was very excited to get started i tuned the strings as soon as it arrived using a mobile phone app since i understand music somewhat and am familiar with acoustics it was not a problem it was not well explained in the accompanying book i started the lessons right away
long story short the ukulele will not keep its tuning for even a few minutes i bought new higher grade strings it still wont hold its tuning but i liked what i was learning so i went out and spent 100 on a cordoba concert ukulele i cant tell you the difference in quality i now practice daily i also bought a ukulele tuner very inexpensive and tune my new uke every time i practice just to see if i was doing something wrong i retuned the ukulele advertised here the chords sound nothing like my new uke this has to be a toy not a real instrument
in summary dont waste your money on this starter pack spend 50 more and get a real instrument you will be so much happier with an instrument that sounds like it is supposed to"
True,2014-05-19,A2V95MK25GHJ5D,B0007Y6NZ249,,i opened the box and quickly noticed that the ukulele was broken. that break was clearly not due to bad shipping.,Not satisfied at all,1,19,5,2014,0,i opened the box and quickly noticed that the ukulele was broken that break was clearly not due to bad shipping
True,2014-05-13,A8C7HLJ3J5XH0,B0007Y6NZ251,,"not has big as i thought it would be, nothing wrong with it, my son just did not want this one, he wanted the one his brother had.",okay,2,13,5,2014,0,not has big as i thought it would be nothing wrong with it my son just did not want this one he wanted the one his brother had
True,2014-05-12,A333JXQTUF040Q,B0007Y6NZ252,,the ukulele was terrible. i got it tuned and after one strum it went out of tune and then a string broke. i'm surprised you would sell such and awful instrument.,Poor quality,1,12,5,2014,0,the ukulele was terrible i got it tuned and after one strum it went out of tune and then a string broke im surprised you would sell such and awful instrument
True,2014-04-30,A2CMLII27KC3S,B0007Y6NZ255,,"beware of amazon's  30 day return policy!  bought this several months ago for my grandson's birthday, which is next week.  the book and accessories make an excellent starter set and the uke is adorable!  opened it yesterday to set it up and found one of the tuning screws to be stripped out; right out of the box, it's completely unusable and beyond it's return date with no recourse for me!  looks like it would be a great set if the ukelele wasn't defective.  i've ordered thousands of dollars of merchandise through amazon over the past years so i'm really bummed that i don't have options for this defective item.  lesson learned:  check all items when received from amazon!",Great set but defective and not returnable!,1,30,4,2014,0,beware of amazons  30 day return policy  bought this several months ago for my grandsons birthday which is next week  the book and accessories make an excellent starter set and the uke is adorable  opened it yesterday to set it up and found one of the tuning screws to be stripped out right out of the box its completely unusable and beyond its return date with no recourse for me  looks like it would be a great set if the ukelele wasnt defective  ive ordered thousands of dollars of merchandise through amazon over the past years so im really bummed that i dont have options for this defective item  lesson learned  check all items when received from amazon
False,2004-08-09,AXHY24HWOF184,B0007Y09VO,{'Format:': ' Paperback'},"crocheting for dummies by karen manthey & susan brittain is a wonderfully thorough and very informative book for anyone wanting to learn to crochet and or wanting to freshen up their skills.

the book reads like a storybook in paragraph form.  everything is explained in great detail from choosing yarns and hooks, to how to work a large array of crochet stitches, to how to read a pattern, right down to how to care for ones crocheted items.

the stitch drawings are clear and expertly done making learning new stitches so much easier.

the book has both a contents page and an index for easy referral.  i especially liked the fact that an index was included.  so many crochet books do not include this.  the index makes it very easy to find information on a particular topic quickly.

the recommendations for people just learning to crochet are fantastic.  this book wasn't out when i learned to crochet and i learned the hard way about many of the pit falls this book helps one to avoid.  for instance they recommend one start out with a size h-8 crochet hook and a light colored worsted weight yarn.  i learned with a b-1 hook and a fingering weight yarn.  after 2 whole days of crocheting it was 36"" long and 1.5"" tall.  i was trying to make a baby blanket for my doll (which never got made).

the book contains humor, not just in the cartoons but in the instructions as well which makes for very entertaining reading while one learns a new craft.  i always appreciate having a teacher with a sense of humor!

a good sampling of designs is included so that one can try out their skills.  these include sweaters, an afghan, doilies, hot pads, pillow, scarves, floral motifs, and bandanas.

i am a crochet designer and i read the book cover to cover like a storybook while on vacation this past week.  i thoroughly enjoyed it and learned a few things as well.  i would highly recommend this book to anyone interested in the art of crochet.",Terrific Book for Learning the Art of Crochet,5,9,8,2004,1,"crocheting for dummies by karen manthey  susan brittain is a wonderfully thorough and very informative book for anyone wanting to learn to crochet and or wanting to freshen up their skills

the book reads like a storybook in paragraph form  everything is explained in great detail from choosing yarns and hooks to how to work a large array of crochet stitches to how to read a pattern right down to how to care for ones crocheted items

the stitch drawings are clear and expertly done making learning new stitches so much easier

the book has both a contents page and an index for easy referral  i especially liked the fact that an index was included  so many crochet books do not include this  the index makes it very easy to find information on a particular topic quickly

the recommendations for people just learning to crochet are fantastic  this book wasnt out when i learned to crochet and i learned the hard way about many of the pit falls this book helps one to avoid  for instance they recommend one start out with a size h8 crochet hook and a light colored worsted weight yarn  i learned with a b1 hook and a fingering weight yarn  after 2 whole days of crocheting it was 36 long and 15 tall  i was trying to make a baby blanket for my doll which never got made

the book contains humor not just in the cartoons but in the instructions as well which makes for very entertaining reading while one learns a new craft  i always appreciate having a teacher with a sense of humor

a good sampling of designs is included so that one can try out their skills  these include sweaters an afghan doilies hot pads pillow scarves floral motifs and bandanas

i am a crochet designer and i read the book cover to cover like a storybook while on vacation this past week  i thoroughly enjoyed it and learned a few things as well  i would highly recommend this book to anyone interested in the art of crochet"
True,2017-04-06,A29OWR79AM796H,B0007Y09VO,{'Format:': ' Hardcover'},very helpful...,Four Stars,4,6,4,2017,1,very helpful
True,2017-03-14,AUPWU27A7X5F6,B0007Y09VO,{'Format:': ' Paperback'},easy to understand and a prompt service too,Five Stars,5,14,3,2017,1,easy to understand and a prompt service too
True,2017-02-14,A1N69A47D4JO6K,B0007Y09VO,{'Format:': ' Paperback'},my girlfriend use quite often,Four Stars,4,14,2,2017,1,my girlfriend use quite often
True,2017-01-29,AHTIQUMVCGBFJ,B0007Y09VO,{'Format:': ' Paperback'},arrived as described. very happy.,Very happy.,5,29,1,2017,1,arrived as described very happy
True,2017-01-04,A1J8LQ7HVLR9GU,B0007Y09VO,{'Format:': ' Kindle Edition'},love the dummies series.  never fails.,Love the Dummies Series,5,4,1,2017,1,love the dummies series  never fails
True,2017-01-02,ABVTZ63S6GOWF,B0007Y09VO,{'Format:': ' Paperback'},good book.,Five Stars,5,2,1,2017,1,good book
True,2016-12-21,A2HX9NFBXGSWRW,B0007Y09VO,{'Format:': ' Paperback'},just started reading it. love the charts & cautions.,Clear. Good reminders.,4,21,12,2016,1,just started reading it love the charts  cautions
True,2016-12-20,AP1TQR64HQRCI,B0007Y09VO,{'Format:': ' Paperback'},great  book,Four Stars,4,20,12,2016,1,great  book
True,2016-12-15,A37FC9MED20AO,B0007Y09VO,{'Format:': ' Paperback'},this is a very helpful book.,Five Stars,5,15,12,2016,1,this is a very helpful book
True,2016-11-22,A26EU1X4VDNT4Z,B0007Y09VO,{'Format:': ' Paperback'},excellent training book for beginners!,Five Stars,5,22,11,2016,1,excellent training book for beginners
True,2016-10-23,A3II49ZWIOZF92,B0007Y09VO,{'Format:': ' Paperback'},not really current.,Three Stars,3,23,10,2016,1,not really current
True,2016-09-26,A347LQX3G500YN,B0007Y09VO,{'Format:': ' Paperback'},excellent book glad it was available for purchase on amazon,Great crochet,5,26,9,2016,1,excellent book glad it was available for purchase on amazon
True,2016-07-20,A2FPOGMO1CCSUQ,B0007Y09VO,{'Format:': ' Paperback'},as described! thank you!,Four Stars,4,20,7,2016,1,as described thank you
True,2016-07-03,AL8FRAYQS43LI,B0007Y09VO,{'Format:': ' Paperback'},good reference book,Five Stars,5,3,7,2016,1,good reference book
True,2016-06-25,AHVLB4P706L86,B0007Y09VO,{'Format:': ' Paperback'},i have been crocheting for years and wanted a reference manual. it is good for that. it would be a good book for someone beginning to crochet too.,It is good for that,4,25,6,2016,1,i have been crocheting for years and wanted a reference manual it is good for that it would be a good book for someone beginning to crochet too
True,2016-06-24,AP609X3Z27XUH,B0007Y09VO,{'Format:': ' Paperback'},great for beginners and to have around as a reference refresher,great for beginners and to have around as a reference refresher,4,24,6,2016,1,great for beginners and to have around as a reference refresher
False,2016-06-22,A2JG74A5GTRKYM,B0007Y09VO,{'Format:': ' Kindle Edition'},"i'm only giving this book three stars because i was very disappointed in the lack of information that i needed to complete my crochet projects.  first i looked up, ""magic ring"" or ""magic circle"" - this is a technique of starting a project in the round that leaves no hole.  no instructions for that are in this book - and it is a staple for anyone making an amigurumi project, among other things.  next i looked up, ""camel stitch"" and it wasn't there either.  i easily found a youtube video for it, but shouldn't it be in crocheting for dummies???  feeling too stupid for this book.  either that or some pretty important things have been left out.  i recommend youtube instead of spending any money on this book.  that said, knitting for dummies is an excellent book.",Did Not Find What I Was Looking For,3,22,6,2016,1,im only giving this book three stars because i was very disappointed in the lack of information that i needed to complete my crochet projects  first i looked up magic ring or magic circle  this is a technique of starting a project in the round that leaves no hole  no instructions for that are in this book  and it is a staple for anyone making an amigurumi project among other things  next i looked up camel stitch and it wasnt there either  i easily found a youtube video for it but shouldnt it be in crocheting for dummies  feeling too stupid for this book  either that or some pretty important things have been left out  i recommend youtube instead of spending any money on this book  that said knitting for dummies is an excellent book
True,2016-06-10,A17B9D1PXJ3X6I,B0007Y09VO,{'Format:': ' Paperback'},great for beginners,Five Stars,5,10,6,2016,1,great for beginners
True,2016-06-01,A2C7C71PD0ZCC8,B0007Y09VO,{'Format:': ' Paperback'},the pictures in this book make it incredibly easy to learn to crochet in no time at all! it teaches you the basic stitches and how to follow a patterns. it's nice to be able to make handmade gifts for friends and family.,Easy to follow,5,1,6,2016,1,the pictures in this book make it incredibly easy to learn to crochet in no time at all it teaches you the basic stitches and how to follow a patterns its nice to be able to make handmade gifts for friends and family
True,2016-05-14,A20TFBX9P653F2,B0007Y09VO,{'Format:': ' Paperback'},bought this for my wife and she is very pleased with it. great for the beginner or as a refresher course for anyone interested in bettering their skills.,Bought this for my wife and she is very pleased with it,5,14,5,2016,1,bought this for my wife and she is very pleased with it great for the beginner or as a refresher course for anyone interested in bettering their skills
True,2016-04-29,A2H8PAAQZD5WTE,B0007Y09VO,{'Format:': ' Paperback'},"these is my second one.  it just easy and understandable pattern instruction.  it is also written in plain english.  i gave it to my sister in law, so she could join the yarn world",it just easy and understandable pattern instruction,5,29,4,2016,1,these is my second one  it just easy and understandable pattern instruction  it is also written in plain english  i gave it to my sister in law so she could join the yarn world
True,2016-03-18,A2X0UAKARMY5KM,B0007Y09VO,{'Format:': ' Paperback'},good condition.  very helpful book.,Five Stars,5,18,3,2016,1,good condition  very helpful book
True,2016-03-12,A2IWXMPJC3IGW1,B0007Y09VO,{'Format:': ' Paperback'},still can't crochet to save my life,Four Stars,4,12,3,2016,1,still cant crochet to save my life
True,2016-02-25,ABYBPWLMGWC94,B0007Y09VO,{'Format:': ' Paperback'},great way to learn to crocheting,Five Stars,5,25,2,2016,1,great way to learn to crocheting
True,2016-02-22,A3L93K90P67BM6,B0007Y09VO,{'Format:': ' Paperback'},great book !,Five Stars,5,22,2,2016,1,great book 
True,2016-02-21,ARH82QI6F16HP,B0007Y09VO,{'Format:': ' Paperback'},good,Five Stars,5,21,2,2016,1,good
True,2016-02-20,ASL14HDM0HNA9,B0007Y09VO,{'Format:': ' Paperback'},good tips,Five Stars,5,20,2,2016,1,good tips
True,2016-02-15,A2UMISSO9XVXUR,B0007Y09VO,{'Format:': ' Paperback'},very informative,Four Stars,4,15,2,2016,1,very informative
True,2016-02-13,A2QM6TB5EKZXZR,B0007Y09VO,{'Format:': ' Paperback'},this book was a gift for my wife. she loves it.,Good book of information,5,13,2,2016,1,this book was a gift for my wife she loves it
True,2016-02-05,A2CHKWS6EBFVMC,B0007Y09VO,{'Format:': ' Paperback'},great product.  fast shipping.  thanks,Five Stars,5,5,2,2016,1,great product  fast shipping  thanks
True,2016-01-29,A36P2W1EWOSNS0,B0007Y09VO,{'Format:': ' Paperback'},very useful!!,Five Stars,5,29,1,2016,1,very useful
True,2016-01-27,A1XLZP7XLKLLWO,B0007Y09VO,{'Format:': ' Paperback'},love this book.  bought it to replace one i gave to a person new to crocheting.  it's been a great help to me,Love this book,5,27,1,2016,1,love this book  bought it to replace one i gave to a person new to crocheting  its been a great help to me
True,2015-12-28,A1QR5BWZW9JA9I,B0007Y09VO,{'Format:': ' Paperback'},i had never crocheted before and this book taught me everything i needed to know. very easy to follow,Very easy to,5,28,12,2015,1,i had never crocheted before and this book taught me everything i needed to know very easy to follow
True,2015-12-03,A2L5OKHZ8WELI6,B0007Y09VO,{'Format:': ' Kindle Edition'},although i have crocheted for years. i fine something new and a better way in this book. it also shows how to stitches that i'v never use which is fun to try,Crochet for Dummies,5,3,12,2015,1,although i have crocheted for years i fine something new and a better way in this book it also shows how to stitches that iv never use which is fun to try
True,2015-11-23,APXHSY7CG9UI7,B0007Y09VO,{'Format:': ' Paperback'},book for my mother,Four Stars,4,23,11,2015,1,book for my mother
True,2015-10-27,A1CNBA331OM4XP,B0007Y09VO,{'Format:': ' Paperback'},is helping me with new stitches and old ones. good teaching tool.,Good teaching tool,5,27,10,2015,1,is helping me with new stitches and old ones good teaching tool
True,2015-09-07,A2S439H7J18G0O,B0007Y09VO,{'Format:': ' Paperback'},"i learned a lot, was easy to understand.",was easy to understand,5,7,9,2015,1,i learned a lot was easy to understand
True,2015-09-02,A5TLQ5EQIJQYT,B0007Y09VO,{'Format:': ' Paperback'},super instruction book. many drawings and a hand full of photos in the center of the book. i learned quite a few new stitches from this one and always go back for refreshers. an extra plus is that photo on the front of amy poehler. lol.,Great instruction book,5,2,9,2015,1,super instruction book many drawings and a hand full of photos in the center of the book i learned quite a few new stitches from this one and always go back for refreshers an extra plus is that photo on the front of amy poehler lol
True,2015-08-07,A2VF41THX65U6D,B0007Y09VO,{'Format:': ' Paperback'},great! thanks!,Five Stars,5,7,8,2015,1,great thanks
True,2015-07-22,A3GQL73994OEDV,B0007Y09VO,{'Format:': ' Kindle Edition'},"have been crocheting for years, self-taught. stopped crocheting for awhile, and wanted to refresh my stitching, plus learn some new techniques. after reviewing several books, settled on this one, and have not regretted it. this book contains all i needed to bring me up ""to par"" and then some. very easy to understand and implement. has some patterns which i have not tried yet, but am certain they will not be a problem. have prime membership, so shipping on this book was free, which is another plus. this book is equally good for a beginner and for those who want to keep a refresher book of stitchery on hand. would highly recommend this book for first timers and ""old hands"" at crocheting. i did purchase the digital book for my kindle fire also, but i use the hard copy mostly.",Perfect for beginners and already knowledgeable crocheters alike!,5,22,7,2015,1,have been crocheting for years selftaught stopped crocheting for awhile and wanted to refresh my stitching plus learn some new techniques after reviewing several books settled on this one and have not regretted it this book contains all i needed to bring me up to par and then some very easy to understand and implement has some patterns which i have not tried yet but am certain they will not be a problem have prime membership so shipping on this book was free which is another plus this book is equally good for a beginner and for those who want to keep a refresher book of stitchery on hand would highly recommend this book for first timers and old hands at crocheting i did purchase the digital book for my kindle fire also but i use the hard copy mostly
True,2015-07-11,A3L99ZTIWALKV2,B0007Y09VO,{'Format:': ' Paperback'},easy patterns to follow.,Great book for beginners!,5,11,7,2015,1,easy patterns to follow
True,2015-06-26,AYHZGV13FF7XB,B0007Y09VO,{'Format:': ' Paperback'},"like all ""..........for dummies"" books this one gives good basic information. once a so-so crochet'er,  it helped me remember a lot such as: easy on the tension and try to keep it consistent , to remember to make that extra chain stitch when you begin the next row and always, always  y/o= yarn over!!l","Good For Remedial Crochet'ers, too",4,26,6,2015,1,like all for dummies books this one gives good basic information once a soso crocheter  it helped me remember a lot such as easy on the tension and try to keep it consistent  to remember to make that extra chain stitch when you begin the next row and always always  yo yarn overl
True,2015-06-23,A37I234W0T73HM,B0007Y09VO,{'Format:': ' Paperback'},great book.  has helped me remember alot of stitches i learned when i first learned to crochet.,Great book. Has helped me remember alot of stitches ...,5,23,6,2015,1,great book  has helped me remember alot of stitches i learned when i first learned to crochet
